Height (mm);Total slice surface (mmý)
374.220;4535.322
374.340;4514.341
374.460;4492.982
374.580;4471.086
374.700;4448.974
374.820;4427.078
374.940;4377.680
375.060;4357.000
375.180;4338.171
375.300;4327.487
375.420;4304.327
375.540;4271.587
375.660;4237.505
375.780;4202.463
375.900;4168.085
376.020;4133.917
376.140;4100.940
376.260;4069.411
376.380;4037.222
376.500;4004.688
376.620;3971.953
376.740;3938.938
376.860;3905.438
376.980;4579.209
377.100;4544.961
377.220;4255.759
377.340;4223.670
377.460;4191.278
377.580;4159.230
377.700;4131.197
377.820;4107.600
377.940;4080.295
378.060;4052.701
378.180;4025.449
378.300;4004.431
378.420;3984.578
378.540;3965.079
378.660;3945.906
378.780;3926.829
378.900;3907.732
379.020;3880.737
379.140;3849.481
379.260;3818.520
379.380;3788.218
379.500;3582.344
379.620;3537.354
379.740;3498.965
379.860;3464.287
379.980;2078.500
380.100;2048.112
380.220;2016.796
380.340;1980.460
380.460;1945.093
380.580;1911.020
380.700;1883.218
380.820;1863.916
380.940;1845.225
381.060;1826.536
381.180;1808.400
381.300;1790.183
381.420;1771.803
381.540;1753.046
381.660;2862.241
381.780;2845.007
381.900;2827.334
382.020;2809.608
382.140;2791.306
382.260;2772.047
382.380;2735.146
382.500;2701.129
382.620;2673.059
382.740;1539.466
382.860;1490.051
382.980;1484.234
383.100;1476.518
383.220;1481.870
383.340;1493.203
383.460;1502.620
383.580;1511.013
383.700;1518.179
383.820;1524.427
383.940;1530.009
384.060;1536.018
384.180;1540.649
384.300;1543.489
384.420;1543.779
384.540;1538.734
384.660;1075.049
384.780;1088.874
384.900;1102.602
385.020;1116.220
385.140;1129.908
385.260;1143.514
385.380;1157.043
385.500;1170.735
385.620;1184.322
385.740;1197.866
385.860;1211.640
385.980;1225.255
386.100;1238.895
386.220;1252.666
386.340;1266.427
386.460;1280.181
386.580;1295.071
386.700;1310.544
386.820;1325.918
386.940;1341.436
387.060;1357.082
387.180;1372.721
387.300;1388.410
387.420;1665.587
387.540;1745.368
387.660;1797.653
387.780;1842.076
387.900;1881.957
388.020;1919.011
388.140;1954.061
388.260;2371.283
388.380;2572.818
388.500;2734.077
388.620;2870.210
388.740;2992.752
388.860;3105.483
388.980;3208.867
389.100;3305.641
389.220;3396.858
389.340;3484.781
389.460;3566.817
389.580;3649.090
389.700;3733.170
389.820;3808.419
389.940;3850.766
390.060;3921.243
390.180;3991.330
390.300;4058.888
390.420;4126.022
390.540;4189.958
390.660;4252.420
390.780;4309.172
390.900;4345.158
391.020;4418.235
391.140;4492.864
391.260;4566.890
391.380;4648.150
391.500;4726.887
391.620;4816.747
391.740;4911.505
391.860;5007.200
391.980;5105.874
392.100;5209.623
392.220;5313.405
392.340;5417.992
392.460;5298.705
392.580;5241.561
392.700;5236.108
392.820;5255.889
392.940;5286.948
393.060;5328.374
393.180;5381.293
393.300;5446.341
393.420;5512.794
393.540;5580.713
393.660;5646.692
393.780;5707.066
393.900;7585.129
394.020;7644.265
394.140;7711.625
394.260;7779.245
394.380;7860.007
394.500;8141.405
394.620;8197.433
394.740;8261.235
394.860;8327.497
394.980;8417.052
395.100;8483.324
395.220;8548.380
395.340;8609.736
395.460;8662.615
395.580;8716.516
395.700;8766.145
395.820;8808.564
395.940;8982.030
396.060;9148.977
396.180;9268.833
396.300;9373.140
396.420;9370.779
396.540;9305.222
396.660;9295.985
396.780;9296.750
396.900;8354.401
397.020;8352.864
397.140;8353.358
397.260;8355.220
397.380;6955.829
397.500;6903.328
397.620;6872.678
397.740;6849.387
397.860;6833.849
397.980;6816.355
398.100;6801.548
398.220;6790.342
398.340;6776.849
398.460;6772.140
398.580;6771.886
398.700;6779.698
398.820;6796.267
398.940;6813.240
399.060;6837.591
399.180;6857.219
399.300;6869.046
399.420;6880.658
399.540;6899.901
399.660;6919.532
399.780;6932.401
399.900;6955.570
400.020;6917.808
400.140;6881.318
400.260;6842.395
400.380;6808.923
400.500;6785.065
400.620;6760.225
400.740;6731.319
400.860;6700.947
400.980;6674.870
401.100;6652.509
401.220;6630.217
401.340;6609.166
401.460;6589.011
401.580;6575.020
401.700;6556.689
401.820;6540.291
401.940;6526.207
402.060;6514.494
402.180;6507.352
402.300;6508.278
402.420;7935.315
402.540;7915.209
402.660;7895.113
402.780;7876.990
402.900;7861.421
403.020;7850.620
403.140;7848.112
403.260;7860.027
403.380;7929.114
403.500;7936.195
403.620;7842.433
403.740;7731.012
403.860;7573.940
403.980;7415.218
404.100;7390.271
404.220;7352.100
404.340;7305.098
404.460;7257.102
404.580;7207.338
404.700;7153.126
404.820;7117.059
404.940;7037.686
405.060;6982.007
405.180;6933.474
405.300;6890.320
405.420;6817.058
405.540;6734.605
405.660;6673.512
405.780;6623.282
405.900;6579.487
406.020;6533.186
406.140;6491.347
406.260;6452.275
406.380;6417.197
406.500;6392.113
406.620;6361.348
406.740;6343.714
406.860;6332.350
406.980;5254.758
407.100;5264.454
407.220;5298.064
407.340;5377.264
407.460;5519.395
407.580;5429.959
407.700;5343.411
407.820;5256.302
407.940;5171.089
408.060;5085.394
408.180;5002.416
408.300;4910.922
408.420;4820.646
408.540;4717.942
408.660;4612.391
408.780;4508.205
408.900;4393.794
409.020;4332.561
409.140;4254.129
409.260;4175.271
409.380;4098.462
409.500;4032.480
409.620;3965.777
409.740;3896.244
409.860;3829.541
409.980;3785.933
410.100;3712.043
410.220;3634.643
410.340;3554.339
410.460;3471.640
410.580;3383.789
410.700;3295.271
410.820;3198.046
410.940;3094.766
411.060;2982.123
411.180;2859.674
411.300;2723.632
411.420;2562.461
411.540;2361.033
411.660;1943.916
411.780;1908.959
411.900;1871.988
412.020;1832.176
412.140;1787.833
412.260;1735.632
412.380;1655.945
412.500;1378.863
412.620;1363.253
412.740;1347.688
412.860;1332.114
412.980;1316.681
413.100;1301.395
413.220;1285.820
413.340;1272.083
413.460;1258.374
413.580;1244.662
413.700;1245.553
413.820;1260.940
413.940;1277.099
414.060;1293.642
414.180;1310.885
414.300;1328.493
414.420;1346.384
414.540;1364.774
414.660;1397.020
414.780;1432.771
414.900;1469.266
415.020;1485.461
415.140;1493.706
415.260;1860.282
415.380;1888.928
415.500;1911.729
415.620;1931.682
415.740;1949.731
415.860;1966.326
415.980;1988.191
416.100;2014.980
416.220;2040.792
416.340;2065.292
416.460;2099.533
416.580;2150.046
416.700;3205.662
416.820;3208.743
416.940;3198.537
417.060;3219.823
417.180;3224.873
417.300;3229.102
417.420;3233.251
417.540;3237.111
417.660;2141.144
417.780;2145.041
417.900;2177.091
418.020;2210.917
418.140;2245.448
418.260;2422.551
418.380;2458.738
418.500;2495.480
418.620;2532.944
418.740;2570.842
418.860;2609.697
418.980;2648.849
419.100;2682.542
419.220;2708.414
419.340;2742.949
419.460;2778.253
419.580;2814.137
419.700;2851.438
419.820;2890.389
419.940;4284.179
420.060;4327.786
420.180;4375.089
420.300;4429.252
420.420;4643.241
420.540;4675.773
420.660;4711.566
420.780;4802.733
420.900;4866.617
421.020;4916.064
421.140;4963.533
421.260;5010.024
421.380;5063.386
421.500;5126.132
421.620;5195.805
421.740;5279.017
421.860;5363.431
421.980;5448.846
422.100;5531.734
422.220;5618.652
422.340;5706.623
422.460;5793.383
422.580;5879.603
422.700;5977.540
422.820;6084.251
422.940;5472.520
423.060;5565.198
423.180;5655.506
423.300;5744.483
423.420;5832.501
423.540;5920.732
423.660;6011.974
423.780;6102.767
423.900;6193.227
424.020;6282.477
424.140;6369.499
424.260;6455.029
424.380;6539.365
424.500;6622.652
424.620;6709.238
424.740;6806.335
424.860;6904.397
424.980;7030.687
425.100;7121.593
425.220;7212.816
425.340;7304.862
425.460;7392.159
425.580;7469.271
425.700;7544.512
425.820;7617.273
425.940;7688.540
426.060;7758.083
426.180;7823.772
426.300;7881.480
426.420;7931.784
426.540;7980.835
426.660;8028.753
426.780;8075.624
426.900;8121.519
427.020;8166.560
427.140;8210.054
427.260;8252.429
427.380;8294.025
427.500;8329.077
427.620;8353.665
427.740;8377.739
427.860;8373.544
427.980;8381.868
428.100;8393.171
428.220;8406.507
428.340;8420.758
428.460;8435.914
428.580;8451.641
428.700;8465.708
428.820;8478.118
428.940;8488.800
429.060;8497.527
429.180;8504.526
429.300;8509.454
429.420;8512.853
429.540;8514.905
429.660;8509.757
429.780;8499.127
429.900;8488.835
430.020;8480.321
430.140;8472.710
430.260;8465.443
430.380;8458.324
430.500;8451.195
430.620;8443.915
430.740;8435.662
430.860;8425.539
430.980;8415.027
431.100;8403.486
431.220;8390.285
431.340;8373.373
431.460;8344.048
431.580;8339.325
431.700;8333.638
431.820;8329.435
431.940;8325.936
432.060;8323.763
432.180;8323.262
432.300;8324.250
432.420;8299.192
432.540;8304.334
432.660;8317.901
432.780;8339.665
432.900;7558.736
433.020;7587.762
433.140;7617.221
433.260;7647.088
433.380;7678.740
433.500;7713.454
433.620;7749.136
433.740;7786.363
433.860;7827.236
433.980;7873.136
434.100;7894.353
434.220;7914.916
434.340;7935.317
434.460;7954.594
434.580;7971.898
434.700;7986.855
434.820;7999.821
434.940;8010.486
435.060;8020.202
435.180;8029.169
435.300;8037.363
435.420;8045.215
435.540;8052.642
435.660;8060.024
435.780;8069.762
435.900;8082.520
436.020;8097.033
436.140;8113.465
436.260;8130.341
436.380;8146.423
436.500;8161.409
436.620;8175.425
436.740;8189.814
436.860;8202.921
436.980;8217.819
437.100;8234.654
437.220;8251.084
437.340;8262.836
437.460;8300.594
437.580;8311.700
437.700;8332.404
437.820;8358.317
437.940;8382.975
438.060;8405.915
438.180;8430.272
438.300;8458.685
438.420;8486.192
438.540;8510.592
438.660;8525.345
438.780;8540.635
438.900;8609.122
439.020;8665.150
439.140;8715.326
439.260;8762.468
439.380;8804.665
439.500;8841.469
439.620;8875.660
439.740;8907.797
439.860;8934.884
439.980;8959.960
440.100;8982.053
440.220;8996.059
440.340;9007.010
440.460;9005.786
440.580;9006.321
440.700;9008.529
440.820;9007.356
440.940;9002.213
441.060;8985.485
441.180;9011.229
441.300;9036.679
441.420;9055.459
441.540;9073.383
441.660;9091.542
441.780;9111.358
441.900;9134.125
442.020;9157.173
442.140;9181.330
442.260;9206.622
442.380;9207.168
442.500;9234.612
442.620;9259.086
442.740;9284.121
442.860;9331.778
442.980;9384.681
443.100;9429.297
443.220;9475.899
443.340;9522.363
443.460;9565.268
443.580;9607.724
443.700;9649.946
443.820;9692.758
443.940;9738.787
444.060;9795.370
444.180;9518.739
444.300;9580.282
444.420;9642.786
444.540;9711.184
444.660;9781.382
444.780;9849.479
444.900;9833.872
445.020;9899.304
445.140;9967.789
445.260;10038.768
445.380;10111.430
445.500;10180.761
445.620;10246.784
445.740;10289.190
445.860;10336.984
445.980;10392.591
446.100;10445.152
446.220;10523.472
446.340;10612.142
446.460;10698.689
446.580;10782.884
446.700;10859.843
446.820;10919.591
446.940;10952.578
447.060;11001.439
447.180;11052.154
447.300;11103.372
447.420;11154.642
447.540;11203.455
447.660;11242.923
447.780;11274.924
447.900;11305.801
448.020;11336.722
448.140;11360.565
448.260;11383.490
448.380;11407.282
448.500;11431.541
448.620;11461.904
448.740;11486.024
448.860;11498.410
448.980;11504.017
449.100;11512.727
449.220;12041.536
449.340;12062.299
449.460;12085.218
449.580;12111.991
449.700;12136.036
449.820;12159.944
449.940;12183.422
450.060;12199.053
450.180;12220.124
450.300;12245.652
450.420;12273.114
450.540;12302.981
450.660;12333.903
450.780;12362.234
450.900;12384.161
451.020;12383.238
451.140;12316.143
451.260;12273.522
451.380;12233.024
451.500;12192.766
451.620;12151.786
451.740;12109.659
451.860;12071.872
451.980;12035.983
452.100;12000.089
452.220;11966.829
452.340;11940.155
452.460;11898.699
452.580;11871.346
452.700;11804.961
452.820;11762.244
452.940;11713.688
453.060;11666.943
453.180;11631.830
453.300;11605.079
453.420;11580.149
453.540;11556.273
453.660;11532.234
453.780;11509.110
453.900;11480.133
454.020;11460.752
454.140;11439.225
454.260;11422.269
454.380;11405.218
454.500;11387.449
454.620;11367.404
454.740;11347.528
454.860;11338.161
454.980;11301.508
455.100;11227.544
455.220;11165.203
455.340;11115.246
455.460;11069.366
455.580;11025.503
455.700;10986.348
455.820;10946.004
455.940;10899.805
456.060;10858.027
456.180;10816.099
456.300;10780.625
456.420;10747.304
456.540;10713.644
456.660;10673.472
456.780;10657.357
456.900;10612.010
457.020;10559.486
457.140;10499.659
457.260;10442.195
457.380;10388.549
457.500;10343.534
457.620;10287.962
457.740;10210.040
457.860;10132.273
457.980;10061.983
458.100;9990.420
458.220;9932.005
458.340;9872.142
458.460;9812.240
458.580;9753.297
458.700;9690.191
458.820;9619.923
458.940;9572.259
459.060;9544.839
459.180;9522.107
459.300;9483.743
459.420;9437.127
459.540;9387.873
459.660;9337.225
459.780;9285.120
459.900;9232.893
460.020;9180.291
460.140;9126.778
460.260;9072.289
460.380;9017.816
460.500;8965.325
460.620;8914.636
460.740;8865.476
460.860;8817.760
460.980;8772.195
461.100;8737.610
461.220;8697.956
461.340;8655.984
461.460;8614.294
461.580;8573.508
461.700;8533.435
461.820;8494.125
461.940;8456.026
462.060;8418.160
462.180;8379.855
462.300;8341.325
462.420;8302.246
462.540;8260.855
462.660;8215.202
462.780;8158.512
462.900;8100.156
463.020;8074.778
463.140;8042.056
463.260;8008.704
463.380;7980.249
463.500;7947.092
463.620;7913.326
463.740;7877.994
463.860;7840.826
463.980;7801.625
464.100;7749.039
464.220;7690.150
464.340;7631.240
464.460;7571.946
464.580;7512.070
464.700;7451.319
464.820;7389.486
464.940;7325.047
465.060;7251.303
465.180;7203.908
465.300;7158.464
465.420;7112.693
465.540;7066.588
465.660;7020.340
465.780;6973.708
465.900;6926.835
466.020;6879.619
466.140;6832.126
466.260;6784.195
466.380;6735.871
466.500;6687.085
466.620;6637.407
466.740;6586.370
466.860;6533.166
466.980;6474.525
467.100;6412.014
467.220;6370.569
467.340;6330.293
467.460;6292.040
467.580;6255.536
467.700;6220.641
467.820;6187.519
467.940;6156.678
468.060;6130.624
468.180;6105.637
468.300;6081.961
468.420;6059.722
468.540;6039.128
468.660;6020.434
468.780;6004.513
468.900;6000.287
469.020;6007.616
469.140;6013.798
469.260;6018.536
469.380;6022.421
469.500;6025.800
469.620;6029.003
469.740;6031.918
469.860;6034.976
469.980;6038.468
470.100;6043.205
470.220;6050.884
470.340;6068.281
470.460;6080.206
470.580;6066.628
470.700;6054.398
470.820;6044.960
470.940;6041.062
471.060;6056.338
471.180;6033.546
471.300;6010.348
471.420;5984.338
471.540;5957.249
471.660;5929.162
471.780;5900.227
471.900;5870.419
472.020;5839.979
472.140;5808.876
472.260;5776.869
472.380;5744.451
472.500;5711.754
472.620;5679.082
472.740;5643.968
472.860;5606.796
472.980;5569.402
473.100;5532.188
473.220;5494.658
473.340;5457.140
473.460;5419.122
473.580;5380.600
473.700;5342.155
473.820;5303.716
473.940;5265.639
474.060;5228.797
474.180;5194.199
474.300;5159.865
474.420;5124.182
474.540;5080.791
474.660;5035.636
474.780;4992.686
474.900;4954.159
475.020;4932.783
475.140;4889.004
475.260;4830.791
475.380;4771.298
475.500;4711.164
475.620;4651.239
475.740;4591.590
475.860;4531.927
475.980;4472.612
476.100;4413.974
476.220;4355.908
476.340;4298.475
476.460;4241.611
476.580;4185.305
476.700;4127.934
476.820;4068.267
476.940;3496.423
477.060;3444.849
477.180;3394.196
477.300;3344.490
477.420;3296.138
477.540;3248.745
477.660;3202.176
477.780;3155.902
477.900;3106.047
478.020;3056.992
478.140;3008.942
478.260;2961.654
478.380;2915.908
478.500;2868.344
478.620;2821.432
478.740;2775.256
478.860;2731.056
478.980;2683.618
479.100;2637.062
479.220;2591.768
479.340;2548.434
479.460;2505.736
479.580;2463.185
479.700;2420.695
479.820;2378.143
479.940;2335.452
480.060;2292.449
480.180;2249.229
480.300;2205.990
480.420;2162.709
480.540;2106.746
480.660;2047.805
480.780;1989.922
480.900;1933.989
481.020;1881.162
481.140;1828.877
481.260;1775.804
481.380;1719.656
481.500;1667.689
481.620;1616.301
481.740;1568.666
481.860;1541.396
481.980;1514.171
482.100;1486.791
482.220;1460.003
482.340;1438.726
482.460;1417.205
482.580;1395.655
482.700;1373.922
482.820;1351.895
482.940;1329.808
483.060;1307.324
483.180;1284.619
483.300;1261.590
483.420;1238.066
483.540;1214.189
483.660;1189.546
483.780;1164.198
483.900;1137.885
484.020;1109.804
484.140;1081.254
484.260;1041.748
484.380;422.724
484.500;399.848
484.620;371.962
484.740;332.387
484.860;293.413
484.980;255.100
485.100;217.479
485.220;180.622
485.340;144.579
485.460;109.465
485.580;75.408
485.700;42.623
485.820;11.573
485.940;0.000
