Height (mm);Total slice surface (mmý)
374.460;5655.088
374.580;5603.963
374.700;5551.421
374.820;5491.194
374.940;5401.136
375.060;5340.623
375.180;5282.968
375.300;5240.712
375.420;5190.295
375.540;5133.892
375.660;5076.840
375.780;5019.380
375.900;4962.344
376.020;4905.542
376.140;4848.660
376.260;4791.339
376.380;4732.159
376.500;4670.268
376.620;4611.379
376.740;4555.129
376.860;4499.173
376.980;5147.869
377.100;5082.103
377.220;4762.644
377.340;4709.264
377.460;4657.743
377.580;4607.395
377.700;4561.592
377.820;4518.492
377.940;4472.291
378.060;4425.949
378.180;4376.534
378.300;4328.112
378.420;4280.712
378.540;4234.338
378.660;4186.188
378.780;4135.462
378.900;4085.420
379.020;4028.414
379.140;3975.510
379.260;3927.138
379.380;3879.857
379.500;3616.910
379.620;3549.932
379.740;3489.641
379.860;3433.122
379.980;2060.951
380.100;2008.743
380.220;1960.323
380.340;1917.657
380.460;1875.894
380.580;1835.452
380.700;1801.316
380.820;1775.712
380.940;1750.746
381.060;1726.173
381.180;1703.623
381.300;1683.663
381.420;1663.962
381.540;1644.751
381.660;2922.766
381.780;2905.474
381.900;2890.278
382.020;2879.704
382.140;2872.645
382.260;2865.606
382.380;2862.297
382.500;2859.695
382.620;2857.027
382.740;1747.541
382.860;1711.718
382.980;1718.616
383.100;1722.444
383.220;1722.517
383.340;1720.375
383.460;1716.532
383.580;1711.873
383.700;1706.375
383.820;1700.196
383.940;1693.811
384.060;1688.263
384.180;1681.945
384.300;1674.767
384.420;1666.389
384.540;1655.417
384.660;1354.561
384.780;1351.661
384.900;1343.744
385.020;1324.166
385.140;1305.490
385.260;1289.449
385.380;1281.799
385.500;1274.735
385.620;1268.017
385.740;1261.769
385.860;1256.330
385.980;1251.424
386.100;1247.455
386.220;1252.666
386.340;1266.427
386.460;1280.181
386.580;1295.071
386.700;1310.544
386.820;1325.918
386.940;1341.436
387.060;1357.082
387.180;1372.721
387.300;1388.410
387.420;1665.587
387.540;1745.368
387.660;1797.653
387.780;1842.076
387.900;1881.957
388.020;1919.011
388.140;1954.061
388.260;2371.283
388.380;2572.818
388.500;2732.865
388.620;2867.941
388.740;2989.439
388.860;3101.020
388.980;3203.626
389.100;3300.604
389.220;3389.546
389.340;3473.103
389.460;3554.681
389.580;3634.404
389.700;3711.561
389.820;3785.326
389.940;3832.646
390.060;3905.935
390.180;3970.477
390.300;4040.107
390.420;4109.312
390.540;4175.367
390.660;4239.618
390.780;4300.846
390.900;4347.289
391.020;4437.675
391.140;4532.558
391.260;4629.106
391.380;4731.127
391.500;4832.852
391.620;4927.280
391.740;5034.539
391.860;5141.794
391.980;5248.656
392.100;5357.657
392.220;5470.726
392.340;5582.958
392.460;5470.357
392.580;5419.158
392.700;5421.113
392.820;5445.605
392.940;5481.149
393.060;5529.812
393.180;5576.923
393.300;5624.645
393.420;7487.867
393.540;7541.657
393.660;7597.684
393.780;7648.106
393.900;7897.082
394.020;7959.567
394.140;8031.000
394.260;8116.523
394.380;8206.093
394.500;8286.503
394.620;8346.401
394.740;8406.332
394.860;8464.750
394.980;8552.483
395.100;8597.782
395.220;8644.510
395.340;8685.873
395.460;8725.428
395.580;8767.294
395.700;8807.496
395.820;8839.997
395.940;9000.736
396.060;9164.354
396.180;9278.732
396.300;9370.354
396.420;8408.727
396.540;8324.094
396.660;8299.426
396.780;8283.254
396.900;8273.851
397.020;8264.403
397.140;8251.556
397.260;8240.887
397.380;6836.425
397.500;6777.293
397.620;6746.721
397.740;6726.024
397.860;6711.142
397.980;6700.708
398.100;6695.908
398.220;6696.016
398.340;6707.332
398.460;6720.457
398.580;6724.777
398.700;6737.539
398.820;6753.595
398.940;6776.315
399.060;6792.946
399.180;6804.320
399.300;6815.671
399.420;6837.700
399.540;6867.041
399.660;6892.098
399.780;6919.308
399.900;6941.600
400.020;6910.549
400.140;6881.103
400.260;6849.983
400.380;6813.711
400.500;6783.103
400.620;6753.378
400.740;6724.501
400.860;6695.626
400.980;6662.327
401.100;6639.965
401.220;6619.987
401.340;6608.230
401.460;6588.100
401.580;6569.661
401.700;6556.809
401.820;6540.997
401.940;6527.033
402.060;6514.796
402.180;6506.720
402.300;6506.404
402.420;7932.296
402.540;7910.887
402.660;7890.908
402.780;7874.191
402.900;7859.975
403.020;7848.833
403.140;7845.992
403.260;7859.184
403.380;7929.496
403.500;7936.838
403.620;7840.227
403.740;7712.895
403.860;7534.339
403.980;7351.095
404.100;7299.061
404.220;7243.634
404.340;7182.335
404.460;7122.574
404.580;7061.209
404.700;7007.655
404.820;6959.179
404.940;6890.758
405.060;6849.436
405.180;6809.170
405.300;6768.990
405.420;6709.492
405.540;6641.073
405.660;6577.341
405.780;6527.547
405.900;6483.368
406.020;6440.209
406.140;6400.256
406.260;6361.459
406.380;6324.338
406.500;5221.724
406.620;5197.689
406.740;5176.405
406.860;5165.432
406.980;5163.282
407.100;5168.427
407.220;5195.189
407.340;5278.849
407.460;5421.441
407.580;5335.558
407.700;5244.959
407.820;5154.417
407.940;5057.424
408.060;4959.620
408.180;4859.708
408.300;4769.701
408.420;4672.867
408.540;4577.289
408.660;4484.501
408.780;4383.335
408.900;4305.321
409.020;4277.500
409.140;4223.112
409.260;4162.690
409.380;4099.679
409.500;4032.970
409.620;3965.702
409.740;3895.475
409.860;3820.233
409.980;3775.630
410.100;3702.012
410.220;3624.936
410.340;3545.142
410.460;3463.214
410.580;3380.799
410.700;3288.943
410.820;3191.803
410.940;3088.826
411.060;2976.530
411.180;2855.126
411.300;2719.659
411.420;2562.461
411.540;2361.033
411.660;1943.916
411.780;1908.959
411.900;1871.988
412.020;1832.176
412.140;1787.833
412.260;1735.632
412.380;1655.945
412.500;1378.863
412.620;1363.253
412.740;1347.688
412.860;1332.114
412.980;1316.681
413.100;1301.395
413.220;1285.820
413.340;1272.083
413.460;1258.374
413.580;1244.662
413.700;1230.948
413.820;1217.377
413.940;1224.728
414.060;1253.290
414.180;1283.177
414.300;1313.824
414.420;1345.076
414.540;1377.098
414.660;1409.557
414.780;1431.250
414.900;1422.672
415.020;1413.218
415.140;1403.182
415.260;2049.603
415.380;2068.253
415.500;2078.546
415.620;2084.756
415.740;2088.096
415.860;2089.388
415.980;2095.508
416.100;2106.038
416.220;2115.306
416.340;2122.908
416.460;2139.954
416.580;2173.075
416.700;3210.977
416.820;3196.201
416.940;3167.880
417.060;3170.886
417.180;3173.907
417.300;3176.501
417.420;3179.249
417.540;3181.904
417.660;2108.169
417.780;2111.033
417.900;2114.559
418.020;2118.741
418.140;2122.931
418.260;2246.472
418.380;2253.131
418.500;2260.565
418.620;2268.850
418.740;2277.655
418.860;2287.509
418.980;2297.688
419.100;2308.731
419.220;2320.356
419.340;2332.881
419.460;2346.197
419.580;2360.117
419.700;2375.447
419.820;2392.158
419.940;3728.081
420.060;3749.040
420.180;3773.541
420.300;3804.934
420.420;4032.453
420.540;4043.105
420.660;4054.228
420.780;4065.871
420.900;4077.953
421.020;4090.473
421.140;4103.343
421.260;4116.399
421.380;4129.775
421.500;4143.467
421.620;4158.998
421.740;4186.477
421.860;4214.070
421.980;4241.868
422.100;4271.040
422.220;4311.250
422.340;4355.987
422.460;4401.576
422.580;4446.959
422.700;4749.473
422.820;4796.993
422.940;4136.782
423.060;4184.543
423.180;4232.344
423.300;4280.308
423.420;4328.415
423.540;4376.317
423.660;4424.070
423.780;4471.232
423.900;4518.154
424.020;4565.836
424.140;4613.492
424.260;4660.642
424.380;4706.937
424.500;4744.241
424.620;4769.400
424.740;4802.863
424.860;4837.755
424.980;4890.410
425.100;4914.720
425.220;4938.965
425.340;4962.871
425.460;4984.809
425.580;5005.805
425.700;5028.695
425.820;5049.933
425.940;5069.576
426.060;5087.840
426.180;5104.965
426.300;5120.933
426.420;5135.609
426.540;5146.753
426.660;5155.309
426.780;5162.184
426.900;5180.279
427.020;5200.781
427.140;5221.008
427.260;5240.787
427.380;5260.260
427.500;5279.399
427.620;5298.182
427.740;5316.822
427.860;5335.977
427.980;5354.788
428.100;5372.870
428.220;5390.705
428.340;5408.289
428.460;5425.481
428.580;5423.487
428.700;5430.787
428.820;5443.388
428.940;5462.286
429.060;5482.967
429.180;5504.589
429.300;5526.660
429.420;5550.541
429.540;5575.086
429.660;5593.360
429.780;5604.148
429.900;5614.923
430.020;5626.825
430.140;5625.219
430.260;5623.353
430.380;5622.190
430.500;5621.856
430.620;5622.371
430.740;5623.577
430.860;5625.014
430.980;5626.995
431.100;5629.545
431.220;5633.296
431.340;5638.658
431.460;5646.010
431.580;5656.125
431.700;5669.641
431.820;5684.201
431.940;5700.693
432.060;5718.379
432.180;5737.270
432.300;5757.662
432.420;5751.333
432.540;5783.610
432.660;5812.129
432.780;5838.581
432.900;5058.146
433.020;5083.660
433.140;5109.059
433.260;5134.275
433.380;5159.757
433.500;5185.464
433.620;5210.884
433.740;5235.789
433.860;5260.387
433.980;5284.668
434.100;5308.794
434.220;5332.660
434.340;5356.081
434.460;5382.730
434.580;5431.186
434.700;5474.819
434.820;5516.547
434.940;5557.303
435.060;5597.453
435.180;5636.850
435.300;5675.729
435.420;5714.342
435.540;5752.334
435.660;5789.629
435.780;5826.526
435.900;5862.616
436.020;5898.976
436.140;5937.051
436.260;5974.893
436.380;6081.872
436.500;6216.468
436.620;6352.972
436.740;6508.898
436.860;6666.864
436.980;6834.022
437.100;7026.166
437.220;7211.142
437.340;7391.466
437.460;7592.422
437.580;7761.850
437.700;7930.608
437.820;8099.405
437.940;8269.153
438.060;8443.935
438.180;8626.771
438.300;8801.001
438.420;8962.189
438.540;9118.045
438.660;9275.755
438.780;9418.141
438.900;9573.972
439.020;9711.184
439.140;9872.246
439.260;10075.371
439.380;10311.583
439.500;10526.205
439.620;10720.298
439.740;10890.687
439.860;11050.719
439.980;11195.611
440.100;11335.881
440.220;11488.004
440.340;11644.418
440.460;11798.094
440.580;11951.939
440.700;12116.792
440.820;12297.618
440.940;12470.157
441.060;12640.261
441.180;12813.981
441.300;12966.167
441.420;13050.872
441.540;13125.616
441.660;13194.416
441.780;13249.463
441.900;13315.495
442.020;13405.393
442.140;13500.697
442.260;13593.571
442.380;13621.877
442.500;13648.106
442.620;13663.565
442.740;13663.405
442.860;13700.745
442.980;13749.007
443.100;13777.617
443.220;13803.318
443.340;13825.740
443.460;13825.487
443.580;13821.491
443.700;13809.083
443.820;13799.862
443.940;13797.464
444.060;13796.558
444.180;13457.525
444.300;13465.523
444.420;13469.178
444.540;13477.988
444.660;13480.281
444.780;13448.367
444.900;13344.732
445.020;13336.274
445.140;13316.569
445.260;13296.839
445.380;13278.703
445.500;13267.679
445.620;13252.834
445.740;13228.297
445.860;13211.169
445.980;13207.751
446.100;13223.969
446.220;13235.672
446.340;13253.909
446.460;13275.968
446.580;13276.271
446.700;13266.695
446.820;13247.318
446.940;13207.605
447.060;13174.911
447.180;13127.546
447.300;13088.812
447.420;13111.313
447.540;13132.550
447.660;13150.565
447.780;13171.750
447.900;13205.364
448.020;13234.504
448.140;13259.214
448.260;13274.744
448.380;13286.748
448.500;13312.265
448.620;13312.412
448.740;13312.409
448.860;13300.321
448.980;13288.873
449.100;13282.521
449.220;13790.470
449.340;13790.792
449.460;13782.230
449.580;13768.854
449.700;13753.840
449.820;13739.712
449.940;13726.268
450.060;13711.589
450.180;13684.579
450.300;13649.439
450.420;13355.077
450.540;13325.920
450.660;13304.347
450.780;13283.615
450.900;13249.597
451.020;13216.696
451.140;13135.720
451.260;13069.162
451.380;12994.407
451.500;12919.646
451.620;12854.836
451.740;12781.377
451.860;12715.419
451.980;12646.124
452.100;12585.311
452.220;12540.902
452.340;12586.905
452.460;12644.386
452.580;12710.328
452.700;12777.111
452.820;12823.395
452.940;12828.628
453.060;12822.654
453.180;12804.294
453.300;12809.392
453.420;12818.054
453.540;12840.068
453.660;12884.444
453.780;12943.055
453.900;12997.106
454.020;13038.035
454.140;13074.898
454.260;13106.733
454.380;13139.198
454.500;13178.448
454.620;13228.490
454.740;13287.981
454.860;13363.780
454.980;13410.314
455.100;13428.317
455.220;13447.091
455.340;13465.890
455.460;13664.936
455.580;13690.902
455.700;13723.044
455.820;13749.909
455.940;13771.736
456.060;13799.519
456.180;13855.944
456.300;13886.395
456.420;13905.195
456.540;13911.462
456.660;13896.142
456.780;13891.834
456.900;13908.009
457.020;13903.638
457.140;13895.519
457.260;13849.041
457.380;13748.856
457.500;13650.555
457.620;13555.075
457.740;13456.984
457.860;13341.719
457.980;13198.695
458.100;13076.567
458.220;12959.793
458.340;12801.759
458.460;12633.975
458.580;12460.737
458.700;12282.837
458.820;12084.616
458.940;11912.294
459.060;11753.546
459.180;11592.163
459.300;11397.391
459.420;11201.825
459.540;11020.229
459.660;10854.117
459.780;10723.557
459.900;10594.029
460.020;10440.297
460.140;10263.705
460.260;10070.796
460.380;9903.595
460.500;9735.167
460.620;9561.299
460.740;9386.503
460.860;9245.617
460.980;9114.602
461.100;9003.994
461.220;8890.585
461.340;8775.455
461.460;8660.809
461.580;8547.097
461.700;8432.942
461.820;8314.206
461.940;8192.256
462.060;8068.922
462.180;7947.854
462.300;7827.068
462.420;7701.499
462.540;7581.154
462.660;7465.453
462.780;7345.490
462.900;7223.957
463.020;7137.482
463.140;7049.030
463.260;6980.860
463.380;6956.365
463.500;6929.841
463.620;6902.006
463.740;6873.102
463.860;6843.147
463.980;6812.457
464.100;6780.819
464.220;6748.274
464.340;6714.856
464.460;6680.549
464.580;6645.173
464.700;6608.476
464.820;6570.316
464.940;6529.021
465.060;6477.673
465.180;6445.354
465.300;6412.822
465.420;6379.986
465.540;6346.749
465.660;6313.086
465.780;6278.626
465.900;6244.271
466.020;6210.035
466.140;6176.032
466.260;6142.092
466.380;6104.189
466.500;6065.741
466.620;6026.948
466.740;5987.294
466.860;5945.760
466.980;5898.933
467.100;5848.365
467.220;5818.986
467.340;5790.826
467.460;5764.718
467.580;5740.151
467.700;5717.488
467.820;5696.826
467.940;5677.322
468.060;5659.046
468.180;5644.631
468.300;5632.365
468.420;5621.414
468.540;5610.788
468.660;5600.264
468.780;5590.203
468.900;5580.615
469.020;5571.306
469.140;5562.123
469.260;5550.206
469.380;5536.135
469.500;5513.666
469.620;5492.608
469.740;5472.970
469.860;5454.188
469.980;5432.538
470.100;5408.686
470.220;5385.917
470.340;5364.150
470.460;5343.605
470.580;5324.538
470.700;5307.197
470.820;5292.855
470.940;5284.245
471.060;5295.016
471.180;5267.712
471.300;5235.934
471.420;5204.072
471.540;5172.299
471.660;5140.011
471.780;5107.493
471.900;5074.946
472.020;5042.202
472.140;5009.149
472.260;4975.837
472.380;4942.400
472.500;4911.960
472.620;4881.506
472.740;4850.692
472.860;4819.843
472.980;4788.547
473.100;4757.274
473.220;4725.585
473.340;4693.894
473.460;4661.881
473.580;4629.702
473.700;4597.275
473.820;4564.534
473.940;4536.123
474.060;4512.972
474.180;4483.255
474.300;4450.698
474.420;4418.457
474.540;4386.640
474.660;4355.634
474.780;4326.339
474.900;4300.928
475.020;4292.017
475.140;4258.568
475.260;4206.778
475.380;4152.693
475.500;4097.007
475.620;4041.105
475.740;3984.980
475.860;3928.568
475.980;3871.906
476.100;3815.019
476.220;3757.950
476.340;3700.663
476.460;3643.164
476.580;3585.381
476.700;3527.619
476.820;3470.015
476.940;2901.968
477.060;2847.609
477.180;2792.244
477.300;2737.363
477.420;2683.077
477.540;2630.782
477.660;2581.016
477.780;2531.996
477.900;2483.678
478.020;2442.110
478.140;2402.417
478.260;2368.635
478.380;2339.611
478.500;2310.936
478.620;2282.739
478.740;2255.082
478.860;2227.849
478.980;2200.717
479.100;2174.041
479.220;2152.898
479.340;2133.821
479.460;2115.127
479.580;2096.292
479.700;2077.089
479.820;2055.218
479.940;2025.048
480.060;1988.470
480.180;1952.072
480.300;1916.002
480.420;1880.316
480.540;1845.044
480.660;1810.074
480.780;1775.461
480.900;1741.356
481.020;1707.785
481.140;1674.544
481.260;1641.511
481.380;1441.305
481.500;1411.076
481.620;1380.331
481.740;1349.229
481.860;1317.662
481.980;1284.912
482.100;1230.548
482.220;1178.220
482.340;1131.597
482.460;1085.576
482.580;1040.597
482.700;996.681
482.820;954.109
482.940;928.869
483.060;916.245
483.180;907.565
483.300;898.439
483.420;888.500
483.540;878.056
483.660;866.498
483.780;853.927
483.900;839.920
484.020;823.357
484.140;803.308
484.260;775.766
484.380;0.000
